# x y z bx by bz
 0.07 0 9.94239 -0.0293698 0 -3.09524
 0.07 0 9.95239 -0.0291098 0 -3.08638
 0.07 0 9.96239 -0.0281839 0 -3.07803
 0.07 0 9.97239 -0.0272129 0 -3.06995
 0.07 0 9.98239 -0.0264311 0 -3.06214
 0.07 0 9.99239 -0.0261014 0 -3.05451
 0.07 0 10.0024 -0.0257683 0 -3.04751
 0.07 0 10.0124 -0.0250168 0 -3.04094
 0.07 0 10.0224 -0.0241634 0 -3.03444
 0.07 0 10.0324 -0.0241579 0 -3.02781
 0.07 0 10.0424 -0.025507 0 -3.02091
 0.07 0 10.0524 -0.027018 0 -3.01393
 0.07 0 10.0624 -0.0286908 0 -3.00688
 0.08 0 9.46239 0.0021361 0 -3.14046
 0.08 0 9.47239 -5.19808e-05 0 -3.13965
 0.08 0 9.48239 -0.00184637 0 -3.13862
 0.08 0 9.49239 -0.00155418 0 -3.13734
 0.08 0 9.50239 -0.000449701 0 -3.13604
 0.08 0 9.51239 0.00072651 0 -3.13459
 0.08 0 9.52239 0.00204516 0 -3.13386
 0.08 0 9.53239 0.0042167 0 -3.13411
 0.08 0 9.54239 0.0064236 0 -3.13499
 0.08 0 9.55239 0.00844359 0 -3.13686
 0.08 0 9.56239 0.0105611 0 -3.13927
 0.08 0 9.57239 0.0131752 0 -3.14255
 0.08 0 9.58239 0.0149377 0 -3.14692
 0.08 0 9.59239 0.0168144 0 -3.15115
 0.08 0 9.60239 0.0178583 0 -3.15592
 0.08 0 9.61239 0.0186989 0 -3.1611
 0.08 0 9.62239 0.0193235 0 -3.16704
 0.08 0 9.63239 0.019357 0 -3.17269
 0.08 0 9.64239 0.0195587 0 -3.17812
 0.08 0 9.65239 0.0191218 0 -3.18341
 0.08 0 9.66239 0.0179078 0 -3.18845
 0.08 0 9.67239 0.016722 0 -3.1934
 0.08 0 9.68239 0.0152833 0 -3.19842
 0.08 0 9.69239 0.0130021 0 -3.20236
 0.08 0 9.70239 0.0108501 0 -3.20588
 0.08 0 9.71239 0.00870459 0 -3.20901
 0.08 0 9.72239 0.00707243 0 -3.21138
 0.08 0 9.73239 0.00427901 0 -3.21265
 0.08 0 9.74239 0.00135995 0 -3.21347
 0.08 0 9.75239 -0.00169665 0 -3.21363
 0.08 0 9.76239 -0.00445518 0 -3.21276
 0.08 0 9.77239 -0.00736891 0 -3.21184
 0.08 0 9.78239 -0.0101314 0 -3.20931
 0.08 0 9.79239 -0.0127663 0 -3.2064
 0.08 0 9.80239 -0.0160765 0 -3.20267
 0.08 0 9.81239 -0.0191718 0 -3.19798
 0.08 0 9.82239 -0.0214006 0 -3.19267
 0.08 0 9.83239 -0.0235255 0 -3.18681
 0.08 0 9.84239 -0.025803 0 -3.18013
 0.08 0 9.85239 -0.0279158 0 -3.1731
 0.08 0 9.86239 -0.0297306 0 -3.16579
 0.08 0 9.87239 -0.0308961 0 -3.15762
 0.08 0 9.88239 -0.032385 0 -3.14881
 0.08 0 9.89239 -0.0338571 0 -3.13988
 0.08 0 9.90239 -0.0346292 0 -3.13065
 0.08 0 9.91239 -0.0347153 0 -3.12145
 0.08 0 9.92239 -0.0345869 0 -3.11241
 0.08 0 9.93239 -0.0342013 0 -3.10342
 0.08 0 9.94239 -0.0339379 0 -3.09458
 0.08 0 9.95239 -0.033607 0 -3.08564
